antecedents_str,consequents_str,support,confidence,lift,quarter
CHILDS GARDEN TROWEL BLUE,CHILDS GARDEN FORK BLUE,0.017848470131131618,0.765625,36.0325,2
CHILDS GARDEN TROWEL PINK,CHILDS GARDEN FORK BLUE,0.01578436134045653,0.718232044198895,33.80205209155485,2
CHILDS GARDEN FORK BLUE,CHILDS GARDEN TROWEL PINK,0.01578436134045653,0.7428571428571428,33.80205209155485,2
"CHILDS GARDEN FORK BLUE, CHILDS GARDEN TROWEL PINK",CHILDS GARDEN TROWEL BLUE,0.015055852355512385,0.9538461538461539,40.91602564102565,2
"CHILDS GARDEN FORK BLUE, CHILDS GARDEN TROWEL BLUE",CHILDS GARDEN TROWEL PINK,0.015055852355512385,0.8435374149659864,38.383282594805884,2
"CHILDS GARDEN TROWEL BLUE, CHILDS GARDEN TROWEL PINK",CHILDS GARDEN FORK BLUE,0.015055852355512385,0.775,36.47371428571429,2
CHILDS GARDEN FORK BLUE,"CHILDS GARDEN TROWEL BLUE, CHILDS GARDEN TROWEL PINK",0.015055852355512385,0.7085714285714285,36.47371428571429,2
CHILDS GARDEN TROWEL PINK,"CHILDS GARDEN FORK BLUE, CHILDS GARDEN TROWEL BLUE",0.015055852355512385,0.6850828729281768,38.38328259480588,2
CHILDS GARDEN TROWEL BLUE,"CHILDS GARDEN FORK BLUE, CHILDS GARDEN TROWEL PINK",0.015055852355512385,0.6458333333333334,40.91602564102565,2
CHILDS GARDEN FORK PINK,CHILDS GARDEN FORK BLUE,0.018212724623603693,0.8720930232558141,41.04318936877077,2
CHILDS GARDEN FORK BLUE,CHILDS GARDEN FORK PINK,0.018212724623603693,0.8571428571428572,41.04318936877077,2
CHILDS GARDEN FORK PINK,CHILDS GARDEN TROWEL PINK,0.016998542982030112,0.813953488372093,37.037132211229604,2
CHILDS GARDEN TROWEL PINK,CHILDS GARDEN FORK PINK,0.016998542982030112,0.7734806629834254,37.037132211229604,2
CHILDS GARDEN FORK PINK,CHILDS GARDEN TROWEL BLUE,0.016755706653715396,0.8023255813953488,34.41642441860465,2
CHILDS GARDEN TROWEL BLUE,CHILDS GARDEN FORK PINK,0.016755706653715396,0.7187500000000001,34.416424418604656,2
"CHILDS GARDEN FORK PINK, CHILDS GARDEN TROWEL PINK",CHILDS GARDEN FORK BLUE,0.015177270519669743,0.8928571428571429,42.02040816326531,2
"CHILDS GARDEN FORK BLUE, CHILDS GARDEN FORK PINK",CHILDS GARDEN TROWEL PINK,0.015177270519669743,0.8333333333333333,37.918968692449354,2
"CHILDS GARDEN FORK BLUE, CHILDS GARDEN TROWEL PINK",CHILDS GARDEN FORK PINK,0.015177270519669743,0.9615384615384616,46.04203935599285,2
CHILDS GARDEN FORK PINK,"CHILDS GARDEN FORK BLUE, CHILDS GARDEN TROWEL PINK",0.015177270519669743,0.7267441860465116,46.04203935599284,2
CHILDS GARDEN TROWEL PINK,"CHILDS GARDEN FORK BLUE, CHILDS GARDEN FORK PINK",0.015177270519669743,0.6906077348066298,37.918968692449354,2
CHILDS GARDEN FORK BLUE,"CHILDS GARDEN FORK PINK, CHILDS GARDEN TROWEL PINK",0.015177270519669743,0.7142857142857143,42.02040816326531,2
"CHILDS GARDEN FORK BLUE, CHILDS GARDEN FORK PINK",CHILDS GARDEN TROWEL BLUE,0.01578436134045653,0.8666666666666666,37.17638888888889,2
"CHILDS GARDEN FORK PINK, CHILDS GARDEN TROWEL BLUE",CHILDS GARDEN FORK BLUE,0.01578436134045653,0.9420289855072462,44.33457556935817,2
"CHILDS GARDEN FORK BLUE, CHILDS GARDEN TROWEL BLUE",CHILDS GARDEN FORK PINK,0.01578436134045653,0.8843537414965985,42.346147761430146,2
CHILDS GARDEN FORK PINK,"CHILDS GARDEN FORK BLUE, CHILDS GARDEN TROWEL BLUE",0.01578436134045653,0.755813953488372,42.346147761430146,2
CHILDS GARDEN FORK BLUE,"CHILDS GARDEN FORK PINK, CHILDS GARDEN TROWEL BLUE",0.01578436134045653,0.7428571428571428,44.33457556935817,2
CHILDS GARDEN TROWEL BLUE,"CHILDS GARDEN FORK BLUE, CHILDS GARDEN FORK PINK",0.01578436134045653,0.6770833333333333,37.17638888888888,2
"CHILDS GARDEN FORK PINK, CHILDS GARDEN TROWEL PINK",CHILDS GARDEN TROWEL BLUE,0.015541525012141816,0.9142857142857143,39.21904761904762,2
"CHILDS GARDEN FORK PINK, CHILDS GARDEN TROWEL BLUE",CHILDS GARDEN TROWEL PINK,0.015541525012141816,0.9275362318840579,42.20546080550884,2
"CHILDS GARDEN TROWEL BLUE, CHILDS GARDEN TROWEL PINK",CHILDS GARDEN FORK PINK,0.015541525012141816,0.8,38.30697674418605,2
CHILDS GARDEN FORK PINK,"CHILDS GARDEN TROWEL BLUE, CHILDS GARDEN TROWEL PINK",0.015541525012141816,0.7441860465116279,38.306976744186045,2
CHILDS GARDEN TROWEL PINK,"CHILDS GARDEN FORK PINK, CHILDS GARDEN TROWEL BLUE",0.015541525012141816,0.7071823204419889,42.20546080550884,2
CHILDS GARDEN TROWEL BLUE,"CHILDS GARDEN FORK PINK, CHILDS GARDEN TROWEL PINK",0.015541525012141816,0.6666666666666666,39.219047619047615,2
JUMBO STORAGE BAG SUKI,JUMBO BAG STRAWBERRY,0.017605633802816902,0.3589108910891089,7.021354154417817,2
JUMBO BAG STRAWBERRY,JUMBO STORAGE BAG SUKI,0.017605633802816902,0.3444180522565321,7.021354154417818,2
JUMBO STORAGE BAG SUKI,JUMBO SHOPPER VINTAGE RED PAISLEY,0.016755706653715396,0.3415841584158416,6.746491915378589,2
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI,0.016755706653715396,0.33093525179856115,6.746491915378588,2
JUMBO STORAGE BAG SUKI,JUMBO BAG RED RETROSPOT,0.01881981544439048,0.3836633663366336,5.533890516897574,2
LUNCH BAG RED SPOTTY,LUNCH BAG SUKI  DESIGN,0.017362797474502187,0.401685393258427,11.567415730337078,2
LUNCH BAG SUKI  DESIGN,LUNCH BAG RED SPOTTY,0.017362797474502187,0.5,11.56741573033708,2
LUNCH BAG SUKI  DESIGN,LUNCH BAG SPACEBOY DESIGN,0.01590577950461389,0.458041958041958,7.810421462595375,2
RED RETROSPOT PICNIC BAG,STRAWBERRY   PICNIC BAG,0.01833414278776105,0.4037433155080214,12.135875717241111,2
STRAWBERRY   PICNIC BAG,RED RETROSPOT PICNIC BAG,0.01833414278776105,0.551094890510949,12.135875717241111,2
TEA TIME PARTY BUNTING,PARTY BUNTING,0.016148615832928606,0.5450819672131147,5.232278650311438,2
RED HANGING HEART T-LIGHT HOLDER,WHITE HANGING HEART T-LIGHT HOLDER,0.019184069936862554,0.7281105990783411,5.214538168703667,2
HOME BUILDING BLOCK WORD,WHITE HANGING HEART T-LIGHT HOLDER,0.017969888295288974,0.33712984054669703,2.4144359710805188,2
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG STRAWBERRY,0.015055852355512385,0.3723723723723724,7.284700377336958,2
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO SHOPPER VINTAGE RED PAISLEY,0.015055852355512385,0.3723723723723724,7.3545775991819164,2
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG RED RETROSPOT,0.01711996114618747,0.4234234234234235,6.10738233855572,2
LUNCH BAG SUKI  DESIGN,LUNCH BAG PINK RETROSPOT,0.015662943176299175,0.45104895104895104,13.362730794385472,2
LUNCH BAG PINK RETROSPOT,LUNCH BAG SUKI  DESIGN,0.015662943176299175,0.4640287769784173,13.362730794385472,2
LUNCH BAG RED SPOTTY,LUNCH BAG PINK RETROSPOT,0.019184069936862554,0.44382022471910115,13.148573276210493,2
LUNCH BAG PINK RETROSPOT,LUNCH BAG RED SPOTTY,0.019184069936862554,0.5683453237410072,13.148573276210493,2
60 TEATIME FAIRY CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,0.02355512384652744,0.42173913043478256,8.597632371932844,2
PACK OF 60 PINK PAISLEY CAKE CASES,60 TEATIME FAIRY CAKE CASES,0.02355512384652744,0.4801980198019802,8.597632371932844,2
STRAWBERRY CERAMIC TRINKET BOX,SWEETHEART CERAMIC TRINKET BOX,0.026711996114618747,0.5288461538461539,14.422440142638818,2
SWEETHEART CERAMIC TRINKET BOX,STRAWBERRY CERAMIC TRINKET BOX,0.026711996114618747,0.728476821192053,14.42244014263882,2
LOVE BUILDING BLOCK WORD,WHITE HANGING HEART T-LIGHT HOLDER,0.017362797474502187,0.38544474393531003,2.7604547052619246,2
HOME BUILDING BLOCK WORD,LOVE BUILDING BLOCK WORD,0.024526469159786304,0.46013667425968113,10.214786116449417,2
LOVE BUILDING BLOCK WORD,HOME BUILDING BLOCK WORD,0.024526469159786304,0.5444743935309974,10.214786116449417,2
SINGLE HEART ZINC T-LIGHT HOLDER,HANGING HEART ZINC T-LIGHT HOLDER,0.01894123360854784,0.6290322580645161,15.14827391058291,2
HANGING HEART ZINC T-LIGHT HOLDER,SINGLE HEART ZINC T-LIGHT HOLDER,0.01894123360854784,0.456140350877193,15.14827391058291,2
PINK VINTAGE PAISLEY PICNIC BAG,SCANDINAVIAN PAISLEY PICNIC BAG,0.017969888295288974,0.6324786324786325,23.464387464387464,2
SCANDINAVIAN PAISLEY PICNIC BAG,PINK VINTAGE PAISLEY PICNIC BAG,0.017969888295288974,0.6666666666666666,23.464387464387464,2
WOODEN ROUNDERS GARDEN SET,WOODEN CROQUET GARDEN SET,0.022583778533268577,0.4439140811455847,12.694709626093875,2
WOODEN CROQUET GARDEN SET,WOODEN ROUNDERS GARDEN SET,0.022583778533268577,0.6458333333333334,12.694709626093875,2
WOODEN SKITTLES GARDEN SET,WOODEN ROUNDERS GARDEN SET,0.01590577950461389,0.6683673469387755,13.137645511665287,2
WOODEN ROUNDERS GARDEN SET,WOODEN SKITTLES GARDEN SET,0.01590577950461389,0.3126491646778043,13.137645511665285,2
WOODEN PICTURE FRAME WHITE FINISH,WHITE HANGING HEART T-LIGHT HOLDER,0.0199125789218067,0.3752860411899313,2.6877007262958905,2
WOODEN PICTURE FRAME WHITE FINISH,WOODEN FRAME ANTIQUE WHITE,0.024526469159786304,0.4622425629290618,11.971791661269663,2
WOODEN FRAME ANTIQUE WHITE,WOODEN PICTURE FRAME WHITE FINISH,0.024526469159786304,0.6352201257861635,11.971791661269663,2
WOODEN FRAME ANTIQUE WHITE,WHITE HANGING HEART T-LIGHT HOLDER,0.0152986886838271,0.3962264150943396,2.8376702214930267,2
HEART OF WICKER SMALL,WHITE HANGING HEART T-LIGHT HOLDER,0.01894123360854784,0.3586206896551724,2.5683478260869563,2
HEART OF WICKER SMALL,HEART OF WICKER LARGE,0.02841185041282176,0.5379310344827586,12.515254237288135,2
HEART OF WICKER LARGE,HEART OF WICKER SMALL,0.02841185041282176,0.6610169491525424,12.515254237288136,2
HEART OF WICKER LARGE,WHITE HANGING HEART T-LIGHT HOLDER,0.01590577950461389,0.3700564971751412,2.6502480962908375,2
LUNCH BAG RED RETROSPOT,LUNCH BAG CARS BLUE,0.01590577950461389,0.3753581661891118,6.764660518016465,2
LUNCH BAG RED RETROSPOT,LUNCH BAG  BLACK SKULL.,0.016755706653715396,0.3954154727793696,6.579074411739168,2
LUNCH BAG SUKI DESIGN,LUNCH BAG RED RETROSPOT,0.017605633802816902,0.5141843971631206,12.13416244995834,2
LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN,0.017605633802816902,0.4154727793696275,12.134162449958339,2
LUNCH BAG SUKI DESIGN,LUNCH BAG CARS BLUE,0.0152986886838271,0.4468085106382978,8.052330182969412,2
LUNCH BAG APPLE DESIGN,LUNCH BAG SUKI DESIGN,0.015541525012141816,0.37426900584795325,10.930778482850151,2
LUNCH BAG SUKI DESIGN,LUNCH BAG APPLE DESIGN,0.015541525012141816,0.4539007092198581,10.930778482850151,2
LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT,0.017969888295288974,0.5896414342629481,13.914862041804128,2
LUNCH BAG RED RETROSPOT,LUNCH BAG PINK POLKADOT,0.017969888295288974,0.4240687679083094,13.914862041804128,2
ROSES REGENCY TEACUP AND SAUCER,REGENCY CAKESTAND 3 TIER,0.01578436134045653,0.5676855895196506,5.032786345838367,2
GREEN REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER,0.0190626517727052,0.8051282051282052,28.956488635091258,2
ROSES REGENCY TEACUP AND SAUCER,GREEN REGENCY TEACUP AND SAUCER,0.0190626517727052,0.6855895196506551,28.956488635091258,2
GREEN REGENCY TEACUP AND SAUCER,PINK REGENCY TEACUP AND SAUCER,0.017605633802816902,0.7435897435897436,36.02473604826546,2
PINK REGENCY TEACUP AND SAUCER,GREEN REGENCY TEACUP AND SAUCER,0.017605633802816902,0.8529411764705882,36.02473604826546,2
PINK REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER,0.017241379310344827,0.8352941176470587,30.04140765476496,2
ROSES REGENCY TEACUP AND SAUCER,PINK REGENCY TEACUP AND SAUCER,0.017241379310344827,0.6200873362445415,30.041407654764964,2
"GREEN REGENCY TEACUP AND SAUCER, PINK REGENCY TEACUP AND SAUCER",ROSES REGENCY TEACUP AND SAUCER,0.0152986886838271,0.8689655172413793,31.25240174672489,2
"GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER",PINK REGENCY TEACUP AND SAUCER,0.0152986886838271,0.8025477707006369,38.88107905582615,2
"PINK REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER",GREEN REGENCY TEACUP AND SAUCER,0.0152986886838271,0.8873239436619719,37.47692307692308,2
GREEN REGENCY TEACUP AND SAUCER,"PINK REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER",0.0152986886838271,0.6461538461538462,37.47692307692308,2
PINK REGENCY TEACUP AND SAUCER,"GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER",0.0152986886838271,0.7411764705882352,38.88107905582614,2
ROSES REGENCY TEACUP AND SAUCER,"GREEN REGENCY TEACUP AND SAUCER, PINK REGENCY TEACUP AND SAUCER",0.0152986886838271,0.5502183406113537,31.252401746724885,2
JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT,0.016027197668771247,0.6285714285714286,9.066399799849888,2
LUNCH BAG APPLE DESIGN,LUNCH BAG RED RETROSPOT,0.01639145216124332,0.39473684210526316,9.315337053234806,2
LUNCH BAG RED RETROSPOT,LUNCH BAG APPLE DESIGN,0.01639145216124332,0.3868194842406877,9.315337053234806,2
LUNCH BAG APPLE DESIGN,JUMBO BAG APPLES,0.0152986886838271,0.368421052631579,11.85279605263158,2
JUMBO BAG APPLES,LUNCH BAG APPLE DESIGN,0.0152986886838271,0.4921875,11.85279605263158,2
LUNCH BAG ALPHABET DESIGN,LUNCH BAG APPLE DESIGN,0.016634288489558037,0.5637860082304527,13.577022116333358,2
LUNCH BAG APPLE DESIGN,LUNCH BAG ALPHABET DESIGN,0.016634288489558037,0.40058479532163743,13.577022116333358,2
LUNCH BAG APPLE DESIGN,LUNCH BAG VINTAGE LEAF DESIGN,0.015177270519669743,0.3654970760233918,13.936268139484513,2
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG APPLE DESIGN,0.015177270519669743,0.5787037037037037,13.936268139484515,2
SPOTTY BUNTING,PARTY BUNTING,0.016755706653715396,0.38873239436619716,3.7314685314685314,2
LUNCH BAG DOILEY PATTERN,JUMBO BAG DOILEY PATTERNS,0.01639145216124332,0.47703180212014135,14.391333048576866,2
JUMBO BAG DOILEY PATTERNS,LUNCH BAG DOILEY PATTERN,0.01639145216124332,0.4945054945054945,14.391333048576866,2
