antecedents_str,consequents_str,support,confidence,lift,quarter
TOILET METAL SIGN,BATHROOM METAL SIGN,0.0198482194979568,0.7906976744186046,21.585101454646527,1
BATHROOM METAL SIGN,TOILET METAL SIGN,0.0198482194979568,0.5418326693227091,21.58510145464653,1
KITCHEN METAL SIGN,BATHROOM METAL SIGN,0.015615878575598366,0.816793893129771,22.297497034761715,1
BATHROOM METAL SIGN,KITCHEN METAL SIGN,0.015615878575598366,0.42629482071713143,22.297497034761715,1
WOODEN FRAME ANTIQUE WHITE,WHITE HANGING HEART T-LIGHT HOLDER,0.024810274372446,0.4521276595744681,2.761121856866538,1
CREAM HEART CARD HOLDER,WHITE HANGING HEART T-LIGHT HOLDER,0.028604786923525978,0.552112676056338,3.3717255404082245,1
ZINC METAL HEART DECORATION,WHITE HANGING HEART T-LIGHT HOLDER,0.016783420899007587,0.4389312977099237,2.6805323100787852,1
FELTCRAFT 6 FLOWER FRIENDS,FELTCRAFT BUTTERFLY HEARTS,0.01649153531815528,0.407942238267148,11.048301251409084,1
FELTCRAFT BUTTERFLY HEARTS,FELTCRAFT 6 FLOWER FRIENDS,0.01649153531815528,0.44664031620553357,11.048301251409084,1
WOODEN PICTURE FRAME WHITE FINISH,WOODEN FRAME ANTIQUE WHITE,0.020286047869235258,0.6619047619047619,12.062158054711245,1
WOODEN FRAME ANTIQUE WHITE,WOODEN PICTURE FRAME WHITE FINISH,0.020286047869235258,0.36968085106382975,12.062158054711245,1
SINGLE HEART ZINC T-LIGHT HOLDER,HANGING HEART ZINC T-LIGHT HOLDER,0.01780502043199066,0.5922330097087378,15.255566099715308,1
HANGING HEART ZINC T-LIGHT HOLDER,SINGLE HEART ZINC T-LIGHT HOLDER,0.01780502043199066,0.4586466165413534,15.255566099715308,1
HOME BUILDING BLOCK WORD,WHITE HANGING HEART T-LIGHT HOLDER,0.023934617629889084,0.3588621444201313,2.191553844533636,1
BATH BUILDING BLOCK WORD,HOME BUILDING BLOCK WORD,0.018242848803269117,0.6510416666666666,9.761351203501095,1
WOOD S/3 CABINET ANT WHITE FINISH,WHITE HANGING HEART T-LIGHT HOLDER,0.016199649737302976,0.42528735632183906,2.597209416682033,1
WOOD S/3 CABINET ANT WHITE FINISH,WOODEN FRAME ANTIQUE WHITE,0.01532399299474606,0.40229885057471265,7.3312545854732205,1
LOVE BUILDING BLOCK WORD,WHITE HANGING HEART T-LIGHT HOLDER,0.02276707530647986,0.40102827763496146,2.4490603906905135,1
HOME BUILDING BLOCK WORD,LOVE BUILDING BLOCK WORD,0.02918855808523059,0.437636761487965,7.708707171505234,1
LOVE BUILDING BLOCK WORD,HOME BUILDING BLOCK WORD,0.02918855808523059,0.5141388174807198,7.7087071715052335,1
LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE,0.017513134851138354,0.3448275862068966,7.27002652519894,1
LUNCH BAG CARS BLUE,LUNCH BAG  BLACK SKULL.,0.017513134851138354,0.36923076923076925,7.270026525198939,1
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG CARS BLUE,0.01576182136602452,0.31123919308357345,6.5618798492573704,1
LUNCH BAG CARS BLUE,LUNCH BAG SPACEBOY DESIGN,0.01576182136602452,0.3323076923076923,6.5618798492573704,1
PACK OF 72 RETRO SPOT CAKE CASES,60 TEATIME FAIRY CAKE CASES,0.01838879159369527,0.402555910543131,7.1458888576205535,1
60 TEATIME FAIRY CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,0.01838879159369527,0.32642487046632124,7.1458888576205535,1
PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,0.01649153531815528,0.36102236421725237,7.254326215884497,1
PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,0.01649153531815528,0.3313782991202346,7.254326215884497,1
SET/6 RED SPOTTY PAPER PLATES,SET/6 RED SPOTTY PAPER CUPS,0.01532399299474606,0.6325301204819277,34.95239020598523,1
SET/6 RED SPOTTY PAPER CUPS,SET/6 RED SPOTTY PAPER PLATES,0.01532399299474606,0.8467741935483871,34.95239020598523,1
ASSORTED COLOUR BIRD ORNAMENT,WHITE HANGING HEART T-LIGHT HOLDER,0.021453590192644482,0.31210191082802546,1.9059913484791715,1
60 TEATIME FAIRY CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,0.022183304144775248,0.39378238341968913,7.9126008539346335,1
PACK OF 60 PINK PAISLEY CAKE CASES,60 TEATIME FAIRY CAKE CASES,0.022183304144775248,0.44574780058651026,7.9126008539346335,1
60 TEATIME FAIRY CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES,0.018680677174547577,0.3316062176165803,8.910454129838463,1
PACK OF 60 DINOSAUR CAKE CASES,60 TEATIME FAIRY CAKE CASES,0.018680677174547577,0.5019607843137255,8.910454129838465,1
BLUE FELT EASTER EGG BASKET,PINK FELT EASTER EGG BASKET,0.016783420899007587,0.572139303482587,24.501865671641788,1
PINK FELT EASTER EGG BASKET,BLUE FELT EASTER EGG BASKET,0.016783420899007587,0.7187499999999999,24.501865671641788,1
CREAM FELT EASTER EGG BASKET,PINK FELT EASTER EGG BASKET,0.015469935785172213,0.38686131386861317,16.56733576642336,1
PINK FELT EASTER EGG BASKET,CREAM FELT EASTER EGG BASKET,0.015469935785172213,0.6625,16.56733576642336,1
BLUE HAPPY BIRTHDAY BUNTING,PINK HAPPY BIRTHDAY BUNTING,0.017513134851138354,0.670391061452514,24.304336259643527,1
PINK HAPPY BIRTHDAY BUNTING,BLUE HAPPY BIRTHDAY BUNTING,0.017513134851138354,0.634920634920635,24.304336259643527,1
BLUE FELT EASTER EGG BASKET,CREAM FELT EASTER EGG BASKET,0.02086981903093987,0.7114427860696517,17.791262664778298,1
CREAM FELT EASTER EGG BASKET,BLUE FELT EASTER EGG BASKET,0.02086981903093987,0.5218978102189781,17.791262664778298,1
ROUND SNACK BOXES SET OF 4 FRUITS,ROUND SNACK BOXES SET OF4 WOODLAND,0.01780502043199066,0.5191489361702127,13.372964325707887,1
ROUND SNACK BOXES SET OF4 WOODLAND,ROUND SNACK BOXES SET OF 4 FRUITS,0.01780502043199066,0.4586466165413534,13.372964325707887,1
COOK WITH WINE METAL SIGN,GIN + TONIC DIET METAL SIGN,0.021599532983070636,0.5266903914590747,11.138526426782654,1
GIN + TONIC DIET METAL SIGN,COOK WITH WINE METAL SIGN,0.021599532983070636,0.4567901234567901,11.138526426782654,1
PLEASE ONE PERSON METAL SIGN,COOK WITH WINE METAL SIGN,0.019702276707530646,0.3668478260869565,8.945342720099024,1
COOK WITH WINE METAL SIGN,PLEASE ONE PERSON METAL SIGN,0.019702276707530646,0.48042704626334515,8.945342720099024,1
JUMBO STORAGE BAG SUKI,JUMBO SHOPPER VINTAGE RED PAISLEY,0.018242848803269117,0.3731343283582089,8.142408974237094,1
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI,0.018242848803269117,0.39808917197452226,8.142408974237094,1
PLEASE ONE PERSON METAL SIGN,WHITE HANGING HEART T-LIGHT HOLDER,0.018096906012842966,0.33695652173913043,2.0577772611020695,1
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG  BLACK SKULL.,0.01795096322241681,0.3544668587896253,6.979330219616416,1
LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN,0.01795096322241681,0.35344827586206895,6.979330219616416,1
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI  DESIGN,0.01926444833625219,0.3804034582132565,10.815454338909683,1
LUNCH BAG SUKI  DESIGN,LUNCH BAG SPACEBOY DESIGN,0.01926444833625219,0.5477178423236515,10.815454338909683,1
NATURAL SLATE HEART CHALKBOARD,WHITE HANGING HEART T-LIGHT HOLDER,0.018096906012842966,0.32545931758530183,1.9875643886760144,1
JAM MAKING SET PRINTED,JAM MAKING SET WITH JARS,0.016637478108581436,0.475,12.713671875,1
JAM MAKING SET WITH JARS,JAM MAKING SET PRINTED,0.016637478108581436,0.4453125,12.713671875,1
SET OF 3 CAKE TINS PANTRY DESIGN,SET OF 6 SPICE TINS PANTRY DESIGN,0.02583187390542907,0.42857142857142855,10.678441558441557,1
SET OF 6 SPICE TINS PANTRY DESIGN,SET OF 3 CAKE TINS PANTRY DESIGN,0.02583187390542907,0.6436363636363636,10.678441558441557,1
SET OF 3 CAKE TINS PANTRY DESIGN,JAM MAKING SET WITH JARS,0.018534734384121423,0.3075060532687651,8.23059170702179,1
JAM MAKING SET WITH JARS,SET OF 3 CAKE TINS PANTRY DESIGN,0.018534734384121423,0.49609374999999994,8.23059170702179,1
ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE RED,0.015032107413893754,0.7006802721088436,31.585929108485505,1
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE GREEN,0.015032107413893754,0.6776315789473685,31.585929108485505,1
HEART OF WICKER SMALL,HEART OF WICKER LARGE,0.017221249270286048,0.5130434782608696,19.31524128045867,1
HEART OF WICKER LARGE,HEART OF WICKER SMALL,0.017221249270286048,0.6483516483516484,19.315241280458675,1
RECIPE BOX PANTRY YELLOW DESIGN,SET OF 3 CAKE TINS PANTRY DESIGN,0.015469935785172213,0.5353535353535354,8.881942915841222,1
GREEN REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER,0.018534734384121423,0.8246753246753246,33.2392666157372,1
ROSES REGENCY TEACUP AND SAUCER,GREEN REGENCY TEACUP AND SAUCER,0.018534734384121423,0.7470588235294117,33.2392666157372,1
