antecedents_str,consequents_str,support,confidence,lift,quarter
GREY HEART HOT WATER BOTTLE,SCOTTIE DOG HOT WATER BOTTLE,0.016983326870880187,0.34059097978227065,4.422880850244089,4
KNITTED UNION FLAG HOT WATER BOTTLE,RED WOOLLY HOTTIE WHITE HEART.,0.015587436991081815,0.3799621928166352,7.7895269894602714,4
RED WOOLLY HOTTIE WHITE HEART.,KNITTED UNION FLAG HOT WATER BOTTLE,0.015587436991081815,0.3195548489666137,7.7895269894602714,4
PAINTED METAL PEARS ASSORTED,ASSORTED COLOUR BIRD ORNAMENT,0.016207832493214423,0.7464285714285713,10.21783060357901,4
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG RED RETROSPOT,0.01605273361768127,0.483644859813084,6.929556074766354,4
WOODEN PICTURE FRAME WHITE FINISH,WHITE HANGING HEART T-LIGHT HOLDER,0.018069018999612253,0.413854351687389,3.476646166129564,4
WOODEN PICTURE FRAME WHITE FINISH,WOODEN FRAME ANTIQUE WHITE,0.027452500969367973,0.6287744227353463,13.357571962392571,4
WOODEN FRAME ANTIQUE WHITE,WOODEN PICTURE FRAME WHITE FINISH,0.027452500969367973,0.5831960461285008,13.357571962392571,4
JUMBO BAG STRAWBERRY,JUMBO BAG RED RETROSPOT,0.01527723924001551,0.5898203592814372,8.45081503659348,4
CHRISTMAS CRAFT LITTLE FRIENDS,CHRISTMAS CRAFT TREE TOP ANGEL,0.015587436991081815,0.4486607142857143,16.160558409816442,4
CHRISTMAS CRAFT TREE TOP ANGEL,CHRISTMAS CRAFT LITTLE FRIENDS,0.015587436991081815,0.5614525139664804,16.16055840981644,4
PAPER CHAIN KIT 50'S CHRISTMAS,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.04296238852268321,0.40825350036845987,5.393882056609928,4
PAPER CHAIN KIT VINTAGE CHRISTMAS,PAPER CHAIN KIT 50'S CHRISTMAS,0.04296238852268321,0.5676229508196722,5.393882056609929,4
POPPY'S PLAYHOUSE KITCHEN,POPPY'S PLAYHOUSE BEDROOM,0.02318728189220628,0.7766233766233767,28.777466786087476,4
POPPY'S PLAYHOUSE BEDROOM,POPPY'S PLAYHOUSE KITCHEN,0.02318728189220628,0.8591954022988506,28.777466786087476,4
HEART OF WICKER LARGE,WHITE HANGING HEART T-LIGHT HOLDER,0.018224117875145406,0.34508076358296624,2.898903222411954,4
HEART OF WICKER SMALL,HEART OF WICKER LARGE,0.020395502132609537,0.43471074380165287,8.231417094452736,4
HEART OF WICKER LARGE,HEART OF WICKER SMALL,0.020395502132609537,0.3861967694566813,8.231417094452736,4
ROSES REGENCY TEACUP AND SAUCER,REGENCY CAKESTAND 3 TIER,0.016207832493214423,0.5710382513661202,7.506155200169337,4
WICKER STAR,HEART OF WICKER LARGE,0.01853431562621171,0.466796875,8.83898047448605,4
HEART OF WICKER LARGE,WICKER STAR,0.01853431562621171,0.3509544787077827,8.83898047448605,4
60 CAKE CASES VINTAGE CHRISTMAS,SET OF 20 VINTAGE CHRISTMAS NAPKINS,0.020240403257076385,0.40909090909090906,7.398635726125207,4
SET OF 20 VINTAGE CHRISTMAS NAPKINS,60 CAKE CASES VINTAGE CHRISTMAS,0.020240403257076385,0.3660589060308555,7.398635726125207,4
60 CAKE CASES VINTAGE CHRISTMAS,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.0179139201240791,0.3620689655172414,4.783687817976258,4
RETROSPOT HEART HOT WATER BOTTLE,SCOTTIE DOG HOT WATER BOTTLE,0.02055060100814269,0.4387417218543046,5.697456700212746,4
RETROSPOT HEART HOT WATER BOTTLE,CHOCOLATE HOT WATER BOTTLE,0.01605273361768127,0.34271523178807944,4.613061496771696,4
LUNCH BAG RED RETROSPOT,LUNCH BAG  BLACK SKULL.,0.017371074059713068,0.41481481481481486,9.620570210498268,4
LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT,0.017371074059713068,0.4028776978417266,9.620570210498268,4
WOODEN HEART CHRISTMAS SCANDINAVIAN,WOODEN STAR CHRISTMAS SCANDINAVIAN,0.029546335789065528,0.687725631768953,16.45310208100306,4
WOODEN STAR CHRISTMAS SCANDINAVIAN,WOODEN HEART CHRISTMAS SCANDINAVIAN,0.029546335789065528,0.7068645640074211,16.45310208100306,4
JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT,0.019620007754943776,0.640506329113924,9.1770323488045,4
LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT,0.016285381930981,0.5865921787709496,14.00760397268777,4
LUNCH BAG RED RETROSPOT,LUNCH BAG PINK POLKADOT,0.016285381930981,0.3888888888888889,14.007603972687772,4
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG RED RETROSPOT,0.01651803024428073,0.46405228758169936,6.648838053740015,4
HAND WARMER BIRD DESIGN,HAND WARMER OWL DESIGN,0.03427685149282668,0.5862068965517242,8.62915288930877,4
HAND WARMER OWL DESIGN,HAND WARMER BIRD DESIGN,0.03427685149282668,0.504566210045662,8.62915288930877,4
HAND WARMER BIRD DESIGN,HAND WARMER SCOTTY DOG DESIGN,0.02970143466459868,0.5079575596816976,8.55106100795756,4
HAND WARMER SCOTTY DOG DESIGN,HAND WARMER BIRD DESIGN,0.02970143466459868,0.5,8.55106100795756,4
"HAND WARMER BIRD DESIGN, HAND WARMER OWL DESIGN",HAND WARMER SCOTTY DOG DESIGN,0.02016285381930981,0.588235294117647,9.902472738442635,4
"HAND WARMER BIRD DESIGN, HAND WARMER SCOTTY DOG DESIGN",HAND WARMER OWL DESIGN,0.02016285381930981,0.6788511749347258,9.992906279432978,4
"HAND WARMER OWL DESIGN, HAND WARMER SCOTTY DOG DESIGN",HAND WARMER BIRD DESIGN,0.02016285381930981,0.5909090909090908,10.105799373040751,4
HAND WARMER BIRD DESIGN,"HAND WARMER OWL DESIGN, HAND WARMER SCOTTY DOG DESIGN",0.02016285381930981,0.3448275862068965,10.105799373040751,4
HAND WARMER SCOTTY DOG DESIGN,"HAND WARMER BIRD DESIGN, HAND WARMER OWL DESIGN",0.02016285381930981,0.3394255874673629,9.902472738442635,4
SET OF 20 VINTAGE CHRISTMAS NAPKINS,PAPER CHAIN KIT VINTAGE CHRISTMAS,0.01830166731291198,0.33099579242636745,4.3731462534200904,4
SET OF 20 VINTAGE CHRISTMAS NAPKINS,PAPER CHAIN KIT 50'S CHRISTMAS,0.016595579682047307,0.300140252454418,2.8521065257182903,4
DOLLY GIRL LUNCH BOX,SPACEBOY LUNCH BOX,0.017836370686312525,0.6460674157303371,20.879797809129567,4
SPACEBOY LUNCH BOX,DOLLY GIRL LUNCH BOX,0.017836370686312525,0.5764411027568922,20.879797809129563,4
CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE I AM SO POORLY,0.027607599844901125,0.37160751565762007,7.9335743615977,4
HOT WATER BOTTLE I AM SO POORLY,CHOCOLATE HOT WATER BOTTLE,0.027607599844901125,0.5894039735099338,7.9335743615976995,4
HOT WATER BOTTLE TEA AND SYMPATHY,HOT WATER BOTTLE I AM SO POORLY,0.02124854594804188,0.3047830923248054,6.506917178027095,4
HOT WATER BOTTLE I AM SO POORLY,HOT WATER BOTTLE TEA AND SYMPATHY,0.02124854594804188,0.4536423841059603,6.506917178027095,4
"CHOCOLATE HOT WATER BOTTLE, HOT WATER BOTTLE TEA AND SYMPATHY",HOT WATER BOTTLE I AM SO POORLY,0.01527723924001551,0.43875278396436523,9.367081372881605,4
"HOT WATER BOTTLE I AM SO POORLY, HOT WATER BOTTLE TEA AND SYMPATHY",CHOCOLATE HOT WATER BOTTLE,0.01527723924001551,0.718978102189781,9.677685415174556,4
"CHOCOLATE HOT WATER BOTTLE, HOT WATER BOTTLE I AM SO POORLY",HOT WATER BOTTLE TEA AND SYMPATHY,0.01527723924001551,0.553370786516854,7.937392983464775,4
HOT WATER BOTTLE I AM SO POORLY,"CHOCOLATE HOT WATER BOTTLE, HOT WATER BOTTLE TEA AND SYMPATHY",0.01527723924001551,0.326158940397351,9.367081372881605,4
ALARM CLOCK BAKELIKE IVORY,ALARM CLOCK BAKELIKE RED,0.01690577743311361,0.6987179487179488,15.669509476031216,4
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE IVORY,0.01690577743311361,0.3791304347826087,15.669509476031216,4
ALARM CLOCK BAKELIKE IVORY,ALARM CLOCK BAKELIKE GREEN,0.015742535866614966,0.6506410256410255,14.667860184687106,4
ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE IVORY,0.015742535866614966,0.35489510489510484,14.667860184687106,4
WOODEN STAR CHRISTMAS SCANDINAVIAN,WOODEN TREE CHRISTMAS SCANDINAVIAN,0.02179139201240791,0.5213358070500929,18.570787933455655,4
WOODEN TREE CHRISTMAS SCANDINAVIAN,WOODEN STAR CHRISTMAS SCANDINAVIAN,0.02179139201240791,0.776243093922652,18.570787933455655,4
WOODEN HEART CHRISTMAS SCANDINAVIAN,WOODEN TREE CHRISTMAS SCANDINAVIAN,0.019077161690577743,0.44404332129963897,15.817510022538245,4
WOODEN TREE CHRISTMAS SCANDINAVIAN,WOODEN HEART CHRISTMAS SCANDINAVIAN,0.019077161690577743,0.6795580110497238,15.817510022538245,4
"WOODEN HEART CHRISTMAS SCANDINAVIAN, WOODEN STAR CHRISTMAS SCANDINAVIAN",WOODEN TREE CHRISTMAS SCANDINAVIAN,0.016595579682047307,0.5616797900262468,20.00790301764766,4
"WOODEN HEART CHRISTMAS SCANDINAVIAN, WOODEN TREE CHRISTMAS SCANDINAVIAN",WOODEN STAR CHRISTMAS SCANDINAVIAN,0.016595579682047307,0.8699186991869919,20.81187685717303,4
"WOODEN STAR CHRISTMAS SCANDINAVIAN, WOODEN TREE CHRISTMAS SCANDINAVIAN",WOODEN HEART CHRISTMAS SCANDINAVIAN,0.016595579682047307,0.7615658362989324,17.726338373781104,4
WOODEN HEART CHRISTMAS SCANDINAVIAN,"WOODEN STAR CHRISTMAS SCANDINAVIAN, WOODEN TREE CHRISTMAS SCANDINAVIAN",0.016595579682047307,0.3862815884476534,17.726338373781104,4
WOODEN STAR CHRISTMAS SCANDINAVIAN,"WOODEN HEART CHRISTMAS SCANDINAVIAN, WOODEN TREE CHRISTMAS SCANDINAVIAN",0.016595579682047307,0.39703153988868284,20.81187685717303,4
WOODEN TREE CHRISTMAS SCANDINAVIAN,"WOODEN HEART CHRISTMAS SCANDINAVIAN, WOODEN STAR CHRISTMAS SCANDINAVIAN",0.016595579682047307,0.5911602209944752,20.007903017647656,4
FELTCRAFT PRINCESS CHARLOTTE DOLL,FELTCRAFT PRINCESS LOLA DOLL,0.017836370686312525,0.6233062330623307,21.43342366757001,4
FELTCRAFT PRINCESS LOLA DOLL,FELTCRAFT PRINCESS CHARLOTTE DOLL,0.017836370686312525,0.6133333333333334,21.43342366757001,4
ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE RED,0.030864676231097326,0.6958041958041958,15.604165399817575,4
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE GREEN,0.030864676231097326,0.6921739130434783,15.604165399817575,4
ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE RED,0.019077161690577743,0.6243654822335025,14.002074597219156,4
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE PINK,0.019077161690577743,0.42782608695652175,14.002074597219156,4
ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE GREEN,0.018611865063978286,0.6091370558375634,13.732206879415,4
ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE PINK,0.018611865063978286,0.4195804195804196,13.732206879415001,4
POPPY'S PLAYHOUSE LIVINGROOM,POPPY'S PLAYHOUSE KITCHEN,0.020085304381543233,0.8961937716262975,30.016671909405474,4
POPPY'S PLAYHOUSE KITCHEN,POPPY'S PLAYHOUSE LIVINGROOM,0.020085304381543233,0.6727272727272727,30.016671909405474,4
POPPY'S PLAYHOUSE LIVINGROOM,POPPY'S PLAYHOUSE BEDROOM,0.018844513377278015,0.8408304498269896,31.156634053215605,4
POPPY'S PLAYHOUSE BEDROOM,POPPY'S PLAYHOUSE LIVINGROOM,0.018844513377278015,0.6982758620689655,31.156634053215605,4
"POPPY'S PLAYHOUSE KITCHEN, POPPY'S PLAYHOUSE LIVINGROOM",POPPY'S PLAYHOUSE BEDROOM,0.01752617293524622,0.8725868725868726,32.333355523010695,4
"POPPY'S PLAYHOUSE BEDROOM, POPPY'S PLAYHOUSE LIVINGROOM",POPPY'S PLAYHOUSE KITCHEN,0.01752617293524622,0.9300411522633746,31.1503393725616,4
"POPPY'S PLAYHOUSE BEDROOM, POPPY'S PLAYHOUSE KITCHEN",POPPY'S PLAYHOUSE LIVINGROOM,0.01752617293524622,0.7558528428093646,33.725683072756944,4
POPPY'S PLAYHOUSE LIVINGROOM,"POPPY'S PLAYHOUSE BEDROOM, POPPY'S PLAYHOUSE KITCHEN",0.01752617293524622,0.7820069204152249,33.72568307275694,4
POPPY'S PLAYHOUSE KITCHEN,"POPPY'S PLAYHOUSE BEDROOM, POPPY'S PLAYHOUSE LIVINGROOM",0.01752617293524622,0.5870129870129871,31.1503393725616,4
POPPY'S PLAYHOUSE BEDROOM,"POPPY'S PLAYHOUSE KITCHEN, POPPY'S PLAYHOUSE LIVINGROOM",0.01752617293524622,0.6494252873563219,32.3333555230107,4
HAND WARMER OWL DESIGN,HAND WARMER SCOTTY DOG DESIGN,0.03412175261729353,0.502283105022831,8.455536082597137,4
HAND WARMER SCOTTY DOG DESIGN,HAND WARMER OWL DESIGN,0.03412175261729353,0.5744125326370758,8.455536082597137,4
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG  BLACK SKULL.,0.015122140364482357,0.40289256198347106,9.344064004994351,4
LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN,0.015122140364482357,0.35071942446043164,9.344064004994351,4
GREEN REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER,0.01930981000387747,0.7929936305732485,27.93894225749191,4
ROSES REGENCY TEACUP AND SAUCER,GREEN REGENCY TEACUP AND SAUCER,0.01930981000387747,0.680327868852459,27.938942257491906,4
HAND WARMER BIRD DESIGN,HAND WARMER UNION JACK,0.02241178751454052,0.383289124668435,6.931996160728569,4
HAND WARMER UNION JACK,HAND WARMER BIRD DESIGN,0.02241178751454052,0.4053295932678822,6.931996160728569,4
HAND WARMER UNION JACK,HAND WARMER OWL DESIGN,0.027452500969367973,0.4964936886395512,7.308545793387,4
HAND WARMER OWL DESIGN,HAND WARMER UNION JACK,0.027452500969367973,0.40410958904109584,7.308545793387,4
HAND WARMER UNION JACK,HAND WARMER SCOTTY DOG DESIGN,0.023730127956572315,0.42917251051893407,7.224777445354641,4
HAND WARMER SCOTTY DOG DESIGN,HAND WARMER UNION JACK,0.023730127956572315,0.39947780678851175,7.224777445354641,4
"HAND WARMER BIRD DESIGN, HAND WARMER OWL DESIGN",HAND WARMER UNION JACK,0.015354788677782087,0.4479638009049774,8.101673510055656,4
"HAND WARMER BIRD DESIGN, HAND WARMER UNION JACK",HAND WARMER OWL DESIGN,0.015354788677782087,0.685121107266436,10.085201687443712,4
"HAND WARMER OWL DESIGN, HAND WARMER UNION JACK",HAND WARMER BIRD DESIGN,0.015354788677782087,0.5593220338983051,9.565593669918627,4
"HAND WARMER OWL DESIGN, HAND WARMER UNION JACK",HAND WARMER SCOTTY DOG DESIGN,0.015199689802248935,0.5536723163841808,9.320632532342051,4
"HAND WARMER SCOTTY DOG DESIGN, HAND WARMER UNION JACK",HAND WARMER OWL DESIGN,0.015199689802248935,0.6405228758169935,9.428701465365446,4
"HAND WARMER OWL DESIGN, HAND WARMER SCOTTY DOG DESIGN",HAND WARMER UNION JACK,0.015199689802248935,0.44545454545454544,8.056292235114114,4
HAND WARMER SCOTTY DOG DESIGN,HAND WARMER RED RETROSPOT,0.02318728189220628,0.39033942558746737,8.361174240781382,4
HAND WARMER RED RETROSPOT,HAND WARMER SCOTTY DOG DESIGN,0.02318728189220628,0.49667774086378735,8.36117424078138,4
HAND WARMER UNION JACK,HAND WARMER RED RETROSPOT,0.022489336952307096,0.4067321178120617,8.712310065093913,4
HAND WARMER RED RETROSPOT,HAND WARMER UNION JACK,0.022489336952307096,0.48172757475083056,8.712310065093913,4
HAND WARMER BIRD DESIGN,HAND WARMER RED RETROSPOT,0.021015897634742146,0.35941644562334213,7.698795791217602,4
HAND WARMER RED RETROSPOT,HAND WARMER BIRD DESIGN,0.021015897634742146,0.4501661129568106,7.698795791217603,4
HAND WARMER OWL DESIGN,HAND WARMER RED RETROSPOT,0.025281116711903837,0.37214611872146114,7.971468772281132,4
HAND WARMER RED RETROSPOT,HAND WARMER OWL DESIGN,0.025281116711903837,0.5415282392026578,7.971468772281132,4
"HAND WARMER OWL DESIGN, HAND WARMER SCOTTY DOG DESIGN",HAND WARMER RED RETROSPOT,0.015897634742148118,0.46590909090909083,9.97989655693144,4
"HAND WARMER OWL DESIGN, HAND WARMER RED RETROSPOT",HAND WARMER SCOTTY DOG DESIGN,0.015897634742148118,0.6288343558282209,10.585925611494659,4
"HAND WARMER RED RETROSPOT, HAND WARMER SCOTTY DOG DESIGN",HAND WARMER OWL DESIGN,0.015897634742148118,0.68561872909699,10.092526839846672,4
HAND WARMER RED RETROSPOT,"HAND WARMER OWL DESIGN, HAND WARMER SCOTTY DOG DESIGN",0.015897634742148118,0.340531561461794,9.979896556931438,4
GARDENERS KNEELING PAD CUP OF TEA,GARDENERS KNEELING PAD KEEP CALM,0.01566498642884839,0.696551724137931,25.230433940333203,4
GARDENERS KNEELING PAD KEEP CALM,GARDENERS KNEELING PAD CUP OF TEA,0.01566498642884839,0.5674157303370786,25.2304339403332,4
