antecedents_str,consequents_str,support,confidence,lift,quarter
RED STRIPE CERAMIC DRAWER KNOB,BLUE STRIPE CERAMIC DRAWER KNOB,0.015422077922077922,0.726775956284153,30.574223643875783,3
BLUE STRIPE CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB,0.015422077922077922,0.648780487804878,30.57422364387578,3
PACK OF 72 RETRO SPOT CAKE CASES,60 TEATIME FAIRY CAKE CASES,0.017277365491651205,0.43567251461988304,8.386695906432749,3
60 TEATIME FAIRY CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,0.017277365491651205,0.3325892857142857,8.386695906432749,3
JUMBO STORAGE BAG SUKI,JUMBO SHOPPER VINTAGE RED PAISLEY,0.018436920222634507,0.34193548387096767,6.018064516129031,3
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI,0.018436920222634507,0.32448979591836735,6.018064516129032,3
JUMBO STORAGE BAG SUKI,JUMBO BAG RED RETROSPOT,0.02852504638218924,0.5290322580645161,5.33611016789285,3
JUMBO STORAGE BAG SUKI,JUMBO  BAG BAROQUE BLACK WHITE,0.018320964749536178,0.33978494623655914,7.650927875572027,3
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO STORAGE BAG SUKI,0.018320964749536178,0.412532637075718,7.650927875572026,3
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG RED RETROSPOT,0.023423005565862708,0.5274151436031331,5.319799062495228,3
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO SHOPPER VINTAGE RED PAISLEY,0.016581632653061226,0.37336814621409925,6.571279373368147,3
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG STRAWBERRY,0.017509276437847866,0.39425587467362927,7.762700144258856,3
JUMBO BAG STRAWBERRY,JUMBO  BAG BAROQUE BLACK WHITE,0.017509276437847866,0.3447488584474886,7.762700144258856,3
STRAWBERRY CERAMIC TRINKET BOX,SWEETHEART CERAMIC TRINKET BOX,0.030612244897959183,0.5511482254697286,14.104161117065102,3
SWEETHEART CERAMIC TRINKET BOX,STRAWBERRY CERAMIC TRINKET BOX,0.030612244897959183,0.7833827893175074,14.104161117065102,3
60 TEATIME FAIRY CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,0.021567717996289426,0.41517857142857145,9.204370179948587,3
PACK OF 60 PINK PAISLEY CAKE CASES,60 TEATIME FAIRY CAKE CASES,0.021567717996289426,0.4781491002570694,9.204370179948585,3
60 TEATIME FAIRY CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES,0.016813543599257887,0.3236607142857143,9.691840277777779,3
PACK OF 60 DINOSAUR CAKE CASES,60 TEATIME FAIRY CAKE CASES,0.016813543599257887,0.5034722222222223,9.691840277777779,3
HOME BUILDING BLOCK WORD,LOVE BUILDING BLOCK WORD,0.021567717996289426,0.4407582938388626,11.114326099609215,3
LOVE BUILDING BLOCK WORD,HOME BUILDING BLOCK WORD,0.021567717996289426,0.543859649122807,11.114326099609213,3
LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE,0.030032467532467532,0.4331103678929766,6.428818954748761,3
LUNCH BAG CARS BLUE,LUNCH BAG  BLACK SKULL.,0.030032467532467532,0.4457831325301205,6.428818954748761,3
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG  BLACK SKULL.,0.029336734693877552,0.45178571428571435,6.515384615384616,3
LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN,0.029336734693877552,0.4230769230769231,6.515384615384616,3
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG CARS BLUE,0.02922077922077922,0.45,6.679518072289157,3
LUNCH BAG CARS BLUE,LUNCH BAG SPACEBOY DESIGN,0.02922077922077922,0.4337349397590361,6.679518072289157,3
"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN",LUNCH BAG CARS BLUE,0.016813543599257887,0.5731225296442688,8.507071765322157,3
"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG  BLACK SKULL.,0.016813543599257887,0.5753968253968255,8.298030471943516,3
"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",LUNCH BAG SPACEBOY DESIGN,0.016813543599257887,0.55984555984556,8.621621621621625,3
HEART OF WICKER LARGE,WHITE HANGING HEART T-LIGHT HOLDER,0.02388682745825603,0.3916349809885932,3.1243848992096463,3
LUNCH BAG SUKI  DESIGN,LUNCH BAG CARS BLUE,0.016349721706864564,0.48788927335640137,7.241922708133572,3
LUNCH BAG SUKI  DESIGN,LUNCH BAG SPACEBOY DESIGN,0.015769944341372914,0.47058823529411764,7.247058823529413,3
LUNCH BAG RED SPOTTY,LUNCH BAG SUKI  DESIGN,0.01820500927643785,0.41755319148936176,12.460133991018186,3
LUNCH BAG SUKI  DESIGN,LUNCH BAG RED SPOTTY,0.01820500927643785,0.5432525951557093,12.460133991018186,3
LUNCH BAG SUKI  DESIGN,LUNCH BAG PINK RETROSPOT,0.015885899814471242,0.47404844290657433,14.244577601485357,3
LUNCH BAG PINK RETROSPOT,LUNCH BAG SUKI  DESIGN,0.015885899814471242,0.47735191637630664,14.244577601485357,3
LUNCH BAG PINK RETROSPOT,LUNCH BAG CARS BLUE,0.015538033395176253,0.4668989547038328,6.930355568615927,3
LUNCH BAG RED SPOTTY,LUNCH BAG PINK RETROSPOT,0.01982838589981447,0.4547872340425532,13.665801764400625,3
LUNCH BAG PINK RETROSPOT,LUNCH BAG RED SPOTTY,0.01982838589981447,0.5958188153310104,13.665801764400623,3
LUNCH BAG WOODLAND,LUNCH BAG  BLACK SKULL.,0.02504638218923933,0.46551724137931033,6.713412524506977,3
LUNCH BAG  BLACK SKULL.,LUNCH BAG WOODLAND,0.02504638218923933,0.3612040133779264,6.7134125245069765,3
LUNCH BAG WOODLAND,LUNCH BAG CARS BLUE,0.026437847866419294,0.49137931034482757,7.293726630660573,3
LUNCH BAG CARS BLUE,LUNCH BAG WOODLAND,0.026437847866419294,0.39242685025817553,7.293726630660573,3
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG WOODLAND,0.027829313543599257,0.4285714285714286,7.9655172413793105,3
LUNCH BAG WOODLAND,LUNCH BAG SPACEBOY DESIGN,0.027829313543599257,0.5172413793103448,7.96551724137931,3
"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",LUNCH BAG CARS BLUE,0.015190166975881261,0.6064814814814815,9.00223114680946,3
"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",LUNCH BAG WOODLAND,0.015190166975881261,0.5057915057915058,9.400745573159366,3
"LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND",LUNCH BAG  BLACK SKULL.,0.015190166975881261,0.5745614035087719,8.285982514815467,3
"LUNCH BAG SPACEBOY DESIGN, LUNCH BAG WOODLAND",LUNCH BAG  BLACK SKULL.,0.016001855287569575,0.5750000000000001,8.292307692307693,3
"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN",LUNCH BAG WOODLAND,0.016001855287569575,0.5454545454545455,10.13793103448276,3
"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",LUNCH BAG SPACEBOY DESIGN,0.016001855287569575,0.638888888888889,9.83888888888889,3
"LUNCH BAG SPACEBOY DESIGN, LUNCH BAG WOODLAND",LUNCH BAG CARS BLUE,0.016581632653061226,0.5958333333333334,8.84417670682731,3
"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG WOODLAND,0.016581632653061226,0.5674603174603176,10.546934865900385,3
"LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND",LUNCH BAG SPACEBOY DESIGN,0.016581632653061226,0.6271929824561404,9.658771929824564,3
LUNCH BAG WOODLAND,"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",0.016581632653061226,0.3081896551724138,10.546934865900385,3
JUMBO STORAGE BAG SKULLS,JUMBO STORAGE BAG SUKI,0.015190166975881261,0.4729241877256318,8.770963860098599,3
JUMBO STORAGE BAG SKULLS,JUMBO BAG RED RETROSPOT,0.017161410018552876,0.5342960288808665,5.389203453881395,3
JUMBO BAG PINK WITH WHITE SPOTS,JUMBO BAG RED RETROSPOT,0.01565398886827458,0.5018587360594795,5.062023087458423,3
PINK BLUE FELT CRAFT TRINKET BOX,PINK CREAM FELT CRAFT TRINKET BOX,0.015769944341372914,0.5964912280701755,17.79979360165119,3
PINK CREAM FELT CRAFT TRINKET BOX,PINK BLUE FELT CRAFT TRINKET BOX,0.015769944341372914,0.47058823529411764,17.79979360165119,3
HOME BUILDING BLOCK WORD,WHITE HANGING HEART T-LIGHT HOLDER,0.015306122448979591,0.3127962085308057,2.495425071572311,3
RED HANGING HEART T-LIGHT HOLDER,WHITE HANGING HEART T-LIGHT HOLDER,0.025510204081632654,0.6918238993710693,5.519231552429326,3
CHARLOTTE BAG SUKI DESIGN,WOODLAND CHARLOTTE BAG,0.015190166975881261,0.4253246753246753,12.73611111111111,3
WOODLAND CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN,0.015190166975881261,0.4548611111111111,12.736111111111112,3
WOOD 2 DRAWER CABINET WHITE FINISH,WOODEN PICTURE FRAME WHITE FINISH,0.016929499072356215,0.5159010600706714,9.931095406360424,3
WOODEN PICTURE FRAME WHITE FINISH,WOOD 2 DRAWER CABINET WHITE FINISH,0.016929499072356215,0.32589285714285715,9.931095406360424,3
WOOD 2 DRAWER CABINET WHITE FINISH,WOODEN FRAME ANTIQUE WHITE,0.015538033395176253,0.4734982332155477,8.651374498412888,3
WOOD 2 DRAWER CABINET WHITE FINISH,WOOD S/3 CABINET ANT WHITE FINISH,0.016813543599257887,0.5123674911660777,18.109250999246942,3
WOOD S/3 CABINET ANT WHITE FINISH,WOOD 2 DRAWER CABINET WHITE FINISH,0.016813543599257887,0.5942622950819673,18.109250999246946,3
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG RED RETROSPOT,0.025626159554730982,0.45102040816326533,4.549239766081872,3
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,0.020756029684601114,0.47229551451187335,4.763832183801632,3
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY,0.01971243042671614,0.44854881266490765,7.894459102902375,3
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG PINK VINTAGE PAISLEY,0.01971243042671614,0.3469387755102041,7.894459102902374,3
JUMBO BAG STRAWBERRY,JUMBO BAG PINK VINTAGE PAISLEY,0.016117810760667903,0.317351598173516,7.221214202238527,3
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG STRAWBERRY,0.016117810760667903,0.366754617414248,7.221214202238527,3
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO STORAGE BAG SUKI,0.015074211502782932,0.34300791556728233,6.361505943768264,3
IVORY KITCHEN SCALES,RED KITCHEN SCALES,0.016001855287569575,0.432601880877743,15.675456389452334,3
RED KITCHEN SCALES,IVORY KITCHEN SCALES,0.016001855287569575,0.5798319327731093,15.675456389452334,3
PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN CIRCUS PARADE,0.015306122448979591,0.41640378548895896,13.251166959619121,3
PLASTERS IN TIN CIRCUS PARADE,PLASTERS IN TIN SPACEBOY,0.015306122448979591,0.4870848708487085,13.251166959619123,3
PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN WOODLAND ANIMALS,0.01936456400742115,0.5268138801261829,15.400823397315937,3
PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN SPACEBOY,0.01936456400742115,0.5661016949152543,15.40082339731594,3
JUMBO STORAGE BAG SUKI,JUMBO BAG STRAWBERRY,0.01913265306122449,0.3548387096774193,6.986595964059508,3
JUMBO BAG STRAWBERRY,JUMBO STORAGE BAG SUKI,0.01913265306122449,0.3767123287671233,6.986595964059508,3
JUMBO BAG STRAWBERRY,JUMBO SHOPPER VINTAGE RED PAISLEY,0.016697588126159554,0.32876712328767127,5.786301369863015,3
JUMBO BAG STRAWBERRY,JUMBO BAG RED RETROSPOT,0.027829313543599257,0.547945205479452,5.5268765521108705,3
JUMBO BAG SPACEBOY DESIGN,JUMBO BAG RED RETROSPOT,0.016929499072356215,0.5159010600706714,5.203661686607568,3
60 TEATIME FAIRY CAKE CASES,72 SWEETHEART FAIRY CAKE CASES,0.017161410018552876,0.33035714285714285,10.591078066914498,3
72 SWEETHEART FAIRY CAKE CASES,60 TEATIME FAIRY CAKE CASES,0.017161410018552876,0.550185873605948,10.591078066914497,3
DOLLY GIRL LUNCH BOX,SPACEBOY LUNCH BOX,0.030960111317254173,0.6917098445595854,14.729149875263863,3
SPACEBOY LUNCH BOX,DOLLY GIRL LUNCH BOX,0.030960111317254173,0.6592592592592592,14.729149875263863,3
VINTAGE HEADS AND TAILS CARD GAME,VINTAGE SNAP CARDS,0.015422077922077922,0.5859030837004405,12.955969727775896,3
VINTAGE SNAP CARDS,VINTAGE HEADS AND TAILS CARD GAME,0.015422077922077922,0.34102564102564104,12.955969727775894,3
LUNCH BAG SPACEBOY DESIGN,LUNCH BAG DOLLY GIRL DESIGN,0.022611317254174396,0.3482142857142857,9.15548780487805,3
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SPACEBOY DESIGN,0.022611317254174396,0.5945121951219512,9.15548780487805,3
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG CARS BLUE,0.01797309833024119,0.4725609756097562,7.014399059653249,3
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG  BLACK SKULL.,0.018089053803339517,0.475609756097561,6.858960763520679,3
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG WOODLAND,0.016349721706864564,0.42987804878048785,7.989802354920101,3
LUNCH BAG WOODLAND,LUNCH BAG DOLLY GIRL DESIGN,0.016349721706864564,0.30387931034482757,7.989802354920101,3
ROSES REGENCY TEACUP AND SAUCER,REGENCY CAKESTAND 3 TIER,0.017857142857142856,0.5292096219931272,4.998799320995321,3
GREEN REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER,0.024350649350649352,0.7777777777777779,23.05001909125621,3
ROSES REGENCY TEACUP AND SAUCER,GREEN REGENCY TEACUP AND SAUCER,0.024350649350649352,0.7216494845360826,23.05001909125621,3
GREEN REGENCY TEACUP AND SAUCER,REGENCY CAKESTAND 3 TIER,0.017161410018552876,0.5481481481481482,5.1776885319054,3
GREEN REGENCY TEACUP AND SAUCER,PINK REGENCY TEACUP AND SAUCER,0.0237708719851577,0.7592592592592594,27.511982570806108,3
PINK REGENCY TEACUP AND SAUCER,GREEN REGENCY TEACUP AND SAUCER,0.0237708719851577,0.8613445378151261,27.511982570806104,3
PINK REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER,0.021915584415584416,0.7941176470588236,23.53426318981201,3
ROSES REGENCY TEACUP AND SAUCER,PINK REGENCY TEACUP AND SAUCER,0.021915584415584416,0.6494845360824743,23.53426318981201,3
PINK REGENCY TEACUP AND SAUCER,REGENCY CAKESTAND 3 TIER,0.016001855287569575,0.5798319327731093,5.476966690290574,3
"GREEN REGENCY TEACUP AND SAUCER, PINK REGENCY TEACUP AND SAUCER",ROSES REGENCY TEACUP AND SAUCER,0.019596474953617812,0.8243902439024391,24.431413963624177,3
"GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER",PINK REGENCY TEACUP AND SAUCER,0.019596474953617812,0.8047619047619048,29.160784313725493,3
"PINK REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER",GREEN REGENCY TEACUP AND SAUCER,0.019596474953617812,0.8941798941798942,28.560768175582993,3
GREEN REGENCY TEACUP AND SAUCER,"PINK REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER",0.019596474953617812,0.625925925925926,28.560768175582993,3
PINK REGENCY TEACUP AND SAUCER,"GREEN REGENCY TEACUP AND SAUCER, ROSES REGENCY TEACUP AND SAUCER",0.019596474953617812,0.7100840336134455,29.160784313725493,3
ROSES REGENCY TEACUP AND SAUCER,"GREEN REGENCY TEACUP AND SAUCER, PINK REGENCY TEACUP AND SAUCER",0.019596474953617812,0.5807560137457045,24.431413963624173,3
JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT,0.020756029684601114,0.6370106761565837,6.425239849326758,3
LUNCH BAG PINK POLKADOT,LUNCH BAG SPACEBOY DESIGN,0.015306122448979591,0.40615384615384614,6.254769230769231,3
LUNCH BAG PINK POLKADOT,LUNCH BAG  BLACK SKULL.,0.01971243042671614,0.5230769230769231,7.543503987651145,3
LUNCH BAG PINK POLKADOT,LUNCH BAG CARS BLUE,0.018320964749536178,0.4861538461538462,7.21616311399444,3
LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT,0.020756029684601114,0.5507692307692308,11.874584615384617,3
LUNCH BAG RED RETROSPOT,LUNCH BAG PINK POLKADOT,0.020756029684601114,0.44750000000000006,11.874584615384618,3
LUNCH BAG RED RETROSPOT,JUMBO BAG RED RETROSPOT,0.018320964749536178,0.395,3.9841871345029243,3
LUNCH BAG RED RETROSPOT,LUNCH BAG CARS BLUE,0.017857142857142856,0.385,5.714698795180723,3
LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN,0.017161410018552876,0.37000000000000005,5.698000000000001,3
LUNCH BAG RED RETROSPOT,LUNCH BAG  BLACK SKULL.,0.018668831168831168,0.4025,5.804615384615385,3
LUNCH BAG RED RETROSPOT,LUNCH BAG WOODLAND,0.016117810760667903,0.34750000000000003,6.458706896551725,3
ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE RED,0.01890074211502783,0.6293436293436293,23.39422180801491,3
ALARM CLOCK BAKELIKE RED,ALARM CLOCK BAKELIKE GREEN,0.01890074211502783,0.7025862068965517,23.394221808014912,3
LUNCH BAG APPLE DESIGN,LUNCH BAG RED RETROSPOT,0.01797309833024119,0.46827794561933533,10.09607250755287,3
LUNCH BAG RED RETROSPOT,LUNCH BAG APPLE DESIGN,0.01797309833024119,0.38750000000000007,10.09607250755287,3
LUNCH BAG APPLE DESIGN,LUNCH BAG WOODLAND,0.015422077922077922,0.40181268882175225,7.4681737681008435,3
LUNCH BAG APPLE DESIGN,LUNCH BAG  BLACK SKULL.,0.016001855287569575,0.4169184290030212,6.012549384150593,3
LUNCH BAG APPLE DESIGN,LUNCH BAG CARS BLUE,0.015074211502782932,0.39274924471299094,5.8297237287518655,3
LUNCH BAG SUKI DESIGN,LUNCH BAG RED RETROSPOT,0.01924860853432282,0.5123456790123456,11.046172839506172,3
LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN,0.01924860853432282,0.41500000000000004,11.046172839506173,3
LUNCH BAG APPLE DESIGN,LUNCH BAG SUKI DESIGN,0.017277365491651205,0.45015105740181266,11.981798515534667,3
LUNCH BAG SUKI DESIGN,LUNCH BAG APPLE DESIGN,0.017277365491651205,0.4598765432098765,11.981798515534665,3
LUNCH BAG SUKI DESIGN,LUNCH BAG  BLACK SKULL.,0.01855287569573284,0.49382716049382713,7.121681324579875,3
LUNCH BAG SUKI DESIGN,LUNCH BAG SPACEBOY DESIGN,0.017277365491651205,0.4598765432098765,7.082098765432098,3
LUNCH BAG SUKI DESIGN,LUNCH BAG PINK POLKADOT,0.015885899814471242,0.42283950617283944,11.220208926875593,3
LUNCH BAG PINK POLKADOT,LUNCH BAG SUKI DESIGN,0.015885899814471242,0.42153846153846153,11.220208926875593,3
LUNCH BAG SUKI DESIGN,LUNCH BAG CARS BLUE,0.018320964749536178,0.48765432098765427,7.238435222370964,3
PARTY BUNTING,SPOTTY BUNTING,0.020871985157699443,0.4072398190045249,8.16752604440703,3
SPOTTY BUNTING,PARTY BUNTING,0.020871985157699443,0.41860465116279066,8.16752604440703,3
JUMBO BAG VINTAGE LEAF,JUMBO BAG RED RETROSPOT,0.01820500927643785,0.48909657320872285,4.933296897487749,3
JUMBO BAG APPLES,JUMBO BAG RED RETROSPOT,0.018320964749536178,0.5524475524475524,5.572289698605488,3
JUMBO BAG APPLES,JUMBO BAG VINTAGE LEAF,0.016001855287569575,0.48251748251748255,12.963335729690872,3
JUMBO BAG VINTAGE LEAF,JUMBO BAG APPLES,0.016001855287569575,0.42990654205607487,12.963335729690872,3
JUMBO BAG PEARS,JUMBO BAG APPLES,0.016233766233766232,0.7106598984771573,21.429129246388126,3
JUMBO BAG APPLES,JUMBO BAG PEARS,0.016233766233766232,0.4895104895104894,21.429129246388126,3
LARGE WHITE HEART OF WICKER,SMALL WHITE HEART OF WICKER,0.015074211502782932,0.6103286384976526,22.208751807610785,3
SMALL WHITE HEART OF WICKER,LARGE WHITE HEART OF WICKER,0.015074211502782932,0.5485232067510549,22.20875180761079,3
GARDENERS KNEELING PAD CUP OF TEA,GARDENERS KNEELING PAD KEEP CALM,0.017161410018552876,0.7708333333333334,29.156432748538013,3
GARDENERS KNEELING PAD KEEP CALM,GARDENERS KNEELING PAD CUP OF TEA,0.017161410018552876,0.6491228070175439,29.156432748538013,3
JUMBO BAG ALPHABET,JUMBO BAG RED RETROSPOT,0.015306122448979591,0.4536082474226804,4.575342135407246,3
SET OF 12 FAIRY CAKE BAKING CASES,SET OF 12 MINI LOAF BAKING CASES,0.017161410018552876,0.578125,25.4375,3
SET OF 12 MINI LOAF BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES,0.017161410018552876,0.7551020408163266,25.4375,3
SET OF 6 TEA TIME BAKING CASES,SET OF 12 FAIRY CAKE BAKING CASES,0.015190166975881261,0.7158469945355191,24.1150956284153,3
SET OF 12 FAIRY CAKE BAKING CASES,SET OF 6 TEA TIME BAKING CASES,0.015190166975881261,0.51171875,24.1150956284153,3
JUMBO BAG VINTAGE DOILY,JUMBO BAG RED RETROSPOT,0.015422077922077922,0.4962686567164179,5.005638474295191,3
